# Deformed profile ogv1c_g0_c0.dat
# Params=[-0.014991029559, -0.046309304873, -0.02656637482, 0.014093945443, 0.022054331595]
7.687943094028850233e+00 4.611930692285099553e+00
7.254118382845909707e+00 4.348088202522263579e+00
6.842422573989339618e+00 4.095081611916056907e+00
6.451969619331889838e+00 3.852766600310440825e+00
6.081870466519670337e+00 3.621007186870166983e+00
5.731236405106550080e+00 3.399593604767310762e+00
5.399201863838749560e+00 3.188281370885576838e+00
5.084931362061460014e+00 2.986816756473395618e+00
4.787547329777759764e+00 2.794892665684384880e+00
4.506279491254120195e+00 2.612232169205966237e+00
4.240364704888979652e+00 2.438475580373302254e+00
3.988923786085480039e+00 2.273198353625221824e+00
3.751238462741020019e+00 2.116221427286308021e+00
3.526611266693110203e+00 1.967261097696446193e+00
3.314416646653969956e+00 1.825737441660250315e+00
3.113895915808969850e+00 1.691508912711602530e+00
2.924455176319670002e+00 1.564299095856616528e+00
2.745509395632800054e+00 1.443504895970065371e+00
2.576450626892529794e+00 1.329237300853269632e+00
2.409865886738740137e+00 1.216016224639676180e+00
2.239178817612809791e+00 1.099890423795133909e+00
2.064600483235610184e+00 9.805396128176141479e-01
1.886691157409960073e+00 8.585756464425357004e-01
1.705942557336590060e+00 7.342699138094810341e-01
1.522836886096089914e+00 6.079149851252887427e-01
1.337815201324179970e+00 4.798248305921320456e-01
1.151244110773729901e+00 3.502114746387645638e-01
9.633837862197289770e-01 2.192978380748239475e-01
7.739951439923049570e-01 8.703889217625804253e-02
5.812970512269840517e-01 -2.541614260834946723e-02
3.746169810959770197e-01 -7.817326002391390694e-02
1.672642631978109862e-01 -7.307132329426579975e-02
-1.373287011254326062e-02 4.530299154964472635e-02
-9.333446937670941690e-02 2.868112075647662462e-01
-1.100824110305139991e-01 4.786423031400028894e-01
-9.303320483154575715e-02 6.510427794059197026e-01
-3.619604010852890685e-02 8.132697641368661357e-01
3.036778399633624156e-02 9.590365068311957897e-01
